customer_id,campaign_id,channel,region,device,age,income,tenure_months,prev_purchases,session_duration_min,pages_viewed,spend,impressions,clicks,conversions,revenue,converted
C00250,CMP_024,Display,North,Mobile,35,51437.0,19,2,1.54,5,360.99,18361,62,0,0.0,0
C00251,CMP_002,Affiliate,Central,Mobile,20,50604.0,17,4,3.95,5,363.09,10753,356,0,0.0,0
C00252,CMP_026,Search,Central,Mobile,26,62523.0,26,4,7.1,2,586.3,34863,2036,0,0.0,0
C00253,CMP_018,Social,East,Desktop,67,54843.0,18,3,2.47,10,353.18,24584,437,39,2131.03,1
C00254,CMP_005,Social,South,Tablet,45,45174.0,79,3,4.23,2,627.39,29812,452,0,0.0,0
C00255,CMP_009,Display,Central,Mobile,64,77474.0,16,4,17.02,6,476.99,21521,21,0,0.0,0
C00256,CMP_032,Influencer,Central,Mobile,67,45293.0,26,6,5.82,5,1213.47,57138,1639,0,0.0,0
C00257,CMP_037,Email,South,Mobile,20,49742.0,29,1,3.94,7,50.29,2891,113,0,0.0,0
C00258,CMP_021,Email,North,Tablet,37,26353.0,19,4,4.55,8,63.61,3825,151,0,0.0,0
C00259,CMP_040,Search,West,Mobile,61,42155.0,90,1,14.85,3,678.82,37845,2628,146,7532.98,1
C00260,CMP_008,Email,Central,Desktop,43,64289.0,20,3,7.28,6,50.43,2390,97,10,978.06,1
C00261,CMP_012,Influencer,South,Desktop,44,60771.0,46,2,2.59,7,1465.61,89346,1896,0,0.0,0
C00262,CMP_038,Social,North,Mobile,47,65791.0,54,3,7.76,7,322.37,12441,127,0,0.0,0
C00263,CMP_008,Email,West,Desktop,54,64918.0,25,4,1.87,5,66.7,4122,158,0,0.0,0
C00264,CMP_027,Affiliate,North,Desktop,66,92579.0,45,4,5.11,5,299.77,18942,606,0,0.0,0
C00265,CMP_009,Email,Central,Tablet,64,41539.0,16,1,11.14,9,56.8,2617,85,0,0.0,0
C00266,CMP_014,Social,South,Mobile,50,25850.0,46,4,5.15,7,387.07,26161,610,0,0.0,0
C00267,CMP_020,Email,South,Desktop,48,36090.0,1,1,1.73,9,40.68,2441,92,0,0.0,0
C00268,CMP_015,Email,Central,Mobile,36,42334.0,42,4,4.78,8,23.52,1176,45,0,0.0,0
C00269,CMP_035,Email,South,Mobile,24,37462.0,35,1,11.08,4,23.56,1097,43,0,0.0,0
C00270,CMP_039,Email,North,Mobile,54,56686.0,33,4,2.43,9,24.91,1440,47,0,0.0,0
C00271,CMP_021,Email,West,Mobile,18,77548.0,10,4,7.67,7,68.34,2980,111,0,0.0,0
C00272,CMP_022,Email,East,Mobile,54,82714.0,95,5,11.5,4,40.14,2589,108,4,308.41,1
C00273,CMP_003,Search,East,Desktop,43,64078.0,2,2,6.37,7,382.29,16969,1009,0,0.0,0
C00274,CMP_010,Display,North,Mobile,58,93543.0,14,1,4.93,11,291.86,21785,117,0,0.0,0
C00275,CMP_002,Social,South,Desktop,67,48585.0,9,0,2.62,7,285.94,15152,245,0,0.0,0
C00276,CMP_035,Social,West,Tablet,46,25615.0,93,5,2.91,9,352.87,12968,267,0,0.0,0
C00277,CMP_010,Search,Central,Mobile,47,73957.0,30,1,3.91,8,699.99,44161,2955,92,8250.86,1
C00278,CMP_014,Affiliate,North,Mobile,43,21905.0,41,3,7.81,7,225.3,10398,301,0,0.0,0
C00279,CMP_034,Affiliate,North,Mobile,37,41410.0,72,2,19.79,7,225.37,7064,179,0,0.0,0
C00280,CMP_029,Email,North,Tablet,22,64362.0,4,2,2.45,8,49.69,3425,178,0,0.0,0
C00281,CMP_025,Social,Central,Tablet,19,53157.0,6,1,7.09,7,232.19,17968,413,0,0.0,0
C00282,CMP_002,Social,East,Desktop,55,51563.0,17,4,9.7,5,434.69,24038,416,0,0.0,0
C00283,CMP_023,Social,North,Desktop,65,33746.0,65,5,4.87,5,571.15,32265,480,0,0.0,0
C00284,CMP_023,Search,West,Mobile,20,54806.0,93,3,4.72,9,534.04,29199,2000,0,0.0,0
C00285,CMP_013,Search,West,Mobile,35,73066.0,59,1,1.15,5,617.71,34738,1933,0,0.0,0
C00286,CMP_030,Email,North,Mobile,49,55359.0,83,3,5.48,7,37.45,1759,70,0,0.0,0
C00287,CMP_038,Social,South,Mobile,54,40056.0,84,1,4.55,14,3095.96,15664,335,0,0.0,1
C00288,CMP_011,Search,South,Desktop,56,32544.0,26,2,3.59,7,777.04,37384,2277,0,0.0,0
C00289,CMP_014,Email,West,Desktop,54,40427.0,17,8,6.17,5,52.41,2624,92,0,0.0,0
C00290,CMP_013,Influencer,East,Desktop,22,62062.0,15,3,2.02,8,1438.55,54650,1254,0,0.0,0
C00291,CMP_034,Email,West,Mobile,31,61185.0,76,1,2.39,7,54.01,3225,128,0,0.0,0
C00292,CMP_004,Affiliate,East,Mobile,42,40591.0,64,4,5.57,3,238.24,12173,293,0,0.0,0
C00293,CMP_036,Email,South,Tablet,21,15206.0,83,5,13.01,6,68.19,3900,152,0,0.0,0
C00294,CMP_032,Influencer,North,Mobile,35,62560.0,48,3,4.16,3,557.19,30668,990,47,2419.47,1
C00295,CMP_020,Affiliate,South,Mobile,38,38841.0,93,5,4.89,7,189.37,5182,202,14,1341.13,1
C00296,CMP_024,Affiliate,East,Mobile,68,67403.0,85,3,4.76,5,221.52,12092,348,0,0.0,0
C00297,CMP_036,Influencer,West,Mobile,34,41390.0,77,6,1.94,4,1216.32,70941,1747,0,0.0,0
C00298,CMP_031,Influencer,Central,Mobile,68,37218.0,77,2,3.76,5,1092.71,45394,1086,0,0.0,0
C00299,CMP_012,Display,North,Mobile,54,57757.0,11,1,5.37,7,318.83,15966,15,0,0.0,0
C00300,CMP_003,Influencer,Central,Mobile,53,97439.0,71,3,5.28,9,1692.96,78988,2148,221,14319.55,1
C00301,CMP_027,Email,South,Mobile,60,68483.0,90,5,6.53,5,32.73,1768,72,1,89.76,1
C00302,CMP_006,Search,Central,Mobile,61,57452.0,28,4,1.86,5,874.26,42477,2764,0,0.0,0
C00303,CMP_004,Search,North,Desktop,29,61459.0,78,5,2.81,5,560.8,18333,1195,0,0.0,0
C00304,CMP_040,Affiliate,Central,Mobile,39,23480.0,33,4,0.89,7,264.52,10650,351,0,0.0,0
C00305,CMP_019,Search,East,Mobile,45,34798.0,20,2,11.74,5,604.36,34003,2144,0,0.0,0
C00306,CMP_027,Social,West,Desktop,68,15000.0,70,1,3.35,6,433.47,23622,300,6,590.34,1
C00307,CMP_009,Display,South,Desktop,20,86138.0,15,0,5.78,10,408.27,30189,265,0,0.0,0
C00308,CMP_005,Social,Central,Mobile,42,82493.0,46,2,4.67,6,262.17,13192,143,0,0.0,0
C00309,CMP_003,Email,West,Mobile,29,62071.0,89,1,0.35,4,39.22,1292,49,0,0.0,0
C00310,CMP_015,Search,South,Tablet,28,57432.0,15,1,1.54,9,712.88,46052,3134,242,17339.36,1
C00311,CMP_001,Search,West,Mobile,57,27071.0,14,3,4.52,3,455.71,27568,1724,0,0.0,0
C00312,CMP_017,Social,North,Mobile,28,51053.0,90,4,7.02,5,175.73,7451,144,0,0.0,0
C00313,CMP_013,Social,South,Mobile,59,87263.0,74,2,6.63,7,477.52,27941,495,0,0.0,0
C00314,CMP_022,Social,North,Desktop,69,57365.0,44,4,1.34,6,307.48,16366,291,26,2414.61,1
C00315,CMP_024,Social,East,Mobile,58,44836.0,38,6,1.93,7,505.58,20999,393,0,0.0,0
C00316,CMP_013,Social,West,Desktop,26,23355.0,92,3,6.21,5,346.18,18424,337,28,4344.47,1
C00317,CMP_019,Display,East,Desktop,25,79846.0,69,1,6.59,11,402.66,17886,200,22,973.71,1
C00318,CMP_004,Social,West,Mobile,40,53738.0,87,1,1.26,5,430.54,15386,432,0,0.0,0
C00319,CMP_013,Affiliate,South,Desktop,46,23379.0,8,4,6.19,5,2206.33,9589,356,0,0.0,0
C00320,CMP_040,Affiliate,West,Mobile,58,38363.0,50,2,4.49,5,158.12,8988,249,0,0.0,0
C00321,CMP_040,Search,West,Desktop,39,32004.0,69,2,3.86,4,558.12,27784,1580,0,0.0,0
C00322,CMP_020,Social,Central,Mobile,26,52629.0,3,2,13.28,8,406.69,17826,273,0,0.0,0
C00323,CMP_038,Search,South,Mobile,69,58732.0,49,4,4.17,3,484.54,26982,1532,0,0.0,0
C00324,CMP_021,Influencer,South,Tablet,65,45942.0,5,6,3.02,4,734.57,35347,574,0,0.0,0
C00325,CMP_006,Display,East,Desktop,52,68987.0,86,4,8.16,6,279.4,11537,98,0,0.0,0
C00326,CMP_035,Influencer,North,Mobile,54,56418.0,65,4,7.93,5,1753.15,92141,2112,0,0.0,0
C00327,CMP_017,Search,Central,Desktop,66,74122.0,18,4,11.31,2,644.64,30959,1852,0,0.0,0
C00328,CMP_025,Display,East,Mobile,42,48571.0,50,1,7.56,6,241.74,16597,90,0,0.0,0
C00329,CMP_026,Social,West,Mobile,25,109816.0,10,3,7.35,5,417.57,24712,451,24,1534.36,1
C00330,CMP_013,Display,South,Mobile,49,44839.0,77,2,4.78,3,356.65,20810,97,5,538.77,1
C00331,CMP_030,Social,South,Tablet,41,38740.0,18,2,18.64,7,288.83,9412,139,0,0.0,0
C00332,CMP_021,Display,East,Mobile,59,36527.0,58,5,2.03,3,276.83,15956,286,0,0.0,0
C00333,CMP_015,Affiliate,East,Mobile,58,51203.0,7,2,6.72,7,238.96,14148,337,0,0.0,0
C00334,CMP_012,Email,West,Mobile,42,24048.0,15,2,1.83,9,43.98,1490,82,0,0.0,0
C00335,CMP_030,Display,Central,Desktop,37,60302.0,94,2,4.77,4,189.02,7878,9,0,0.0,0
C00336,CMP_010,Email,West,Mobile,39,20705.0,37,3,4.67,10,59.92,2549,91,0,0.0,0
C00337,CMP_005,Display,West,Mobile,50,57910.0,11,0,4.76,6,110.47,6720,11,0,0.0,0
C00338,CMP_036,Email,North,Tablet,51,30677.0,67,2,0.81,7,40.11,2496,94,0,0.0,0
C00339,CMP_014,Affiliate,East,Tablet,44,48137.0,19,2,3.34,5,195.51,8335,108,0,0.0,0
C00340,CMP_026,Email,North,Mobile,45,65882.0,56,6,20.92,6,41.61,1600,71,0,0.0,0
C00341,CMP_029,Affiliate,East,Desktop,69,96473.0,77,3,5.18,7,359.49,10300,266,0,0.0,0
C00342,CMP_034,Influencer,Central,Mobile,31,35596.0,65,7,9.38,7,1088.75,36661,974,0,0.0,0
C00343,CMP_026,Search,West,Mobile,27,52294.0,23,2,6.18,4,791.81,33953,2330,0,0.0,0
C00344,CMP_029,Influencer,South,Mobile,59,41972.0,22,3,17.26,2,1248.06,54467,1219,0,0.0,0
C00345,CMP_034,Influencer,North,Desktop,66,39342.0,21,2,6.23,5,1361.15,67981,1831,0,0.0,0
C00346,CMP_038,Affiliate,South,Desktop,49,42130.0,60,4,5.2,1,227.81,12751,324,0,0.0,0
C00347,CMP_002,Social,West,Tablet,38,69833.0,64,2,1.45,4,486.78,25471,563,0,0.0,0
C00348,CMP_030,Search,South,Desktop,36,46215.0,50,1,1.52,5,489.14,21211,1309,67,5611.75,1
C00349,CMP_007,Email,East,Desktop,42,95488.0,38,7,2.9,4,43.33,2122,71,1,61.68,1
C00350,CMP_036,Display,East,Desktop,20,62488.0,5,2,4.07,7,253.19,10569,156,15,1522.07,1
C00351,CMP_002,Email,North,Mobile,45,36820.0,80,4,1.67,6,34.31,1563,61,0,0.0,0
C00352,CMP_010,Search,West,Desktop,32,48399.0,63,3,5.16,7,596.16,28293,1673,0,0.0,0
C00353,CMP_008,Search,Central,Mobile,31,40567.0,61,2,5.02,6,756.22,43548,2762,269,42350.36,1
C00354,CMP_025,Search,East,Mobile,47,69401.0,9,2,14.42,6,539.11,31869,2075,0,0.0,0
C00355,CMP_001,Search,East,Mobile,68,25502.0,27,3,15.82,7,456.22,19026,1043,0,0.0,0
C00356,CMP_001,Influencer,West,Desktop,28,30863.0,29,5,8.17,9,1901.97,95443,2829,0,0.0,0
C00357,CMP_021,Influencer,West,Tablet,65,44352.0,57,9,8.34,9,1059.65,60524,1524,0,0.0,0
C00358,CMP_039,Search,South,Mobile,45,67293.0,75,0,10.48,10,731.62,35578,2090,0,0.0,0
C00359,CMP_022,Search,East,Tablet,68,77195.0,83,2,6.26,7,600.85,27894,1583,0,0.0,0
C00360,CMP_018,Affiliate,East,Desktop,37,79850.0,50,2,10.87,4,330.69,19857,617,0,0.0,0
C00361,CMP_027,Email,Central,Desktop,69,64536.0,34,3,1.32,5,49.23,2778,91,0,0.0,0
C00362,CMP_023,Email,Central,Desktop,52,53508.0,39,3,8.98,2,49.27,2444,87,0,0.0,0
C00363,CMP_016,Email,East,Mobile,52,69303.0,70,2,1.76,7,49.14,2003,63,0,0.0,0
C00364,CMP_024,Display,Central,Mobile,47,34399.0,30,3,2.0,6,277.04,9466,115,0,0.0,0
C00365,CMP_001,Search,West,Mobile,41,21796.0,39,1,10.39,3,3819.69,31702,1928,0,0.0,1
C00366,CMP_010,Influencer,East,Mobile,45,62859.0,75,1,2.65,3,922.73,51777,1355,0,0.0,0
C00367,CMP_027,Display,East,Mobile,62,36898.0,52,3,2.06,6,344.61,13603,77,0,0.0,0
C00368,CMP_014,Social,West,Mobile,59,53824.0,44,2,6.58,5,725.56,43452,739,0,0.0,0
C00369,CMP_003,Affiliate,Central,Desktop,19,57153.0,70,2,2.42,7,179.9,8388,243,0,0.0,0
C00370,CMP_005,Influencer,North,Mobile,54,59466.0,27,3,2.07,8,1313.79,42812,1142,0,0.0,0
C00371,CMP_035,Social,West,Desktop,61,71880.0,5,1,1.17,9,401.92,22065,227,26,2330.55,1
C00372,CMP_014,Social,Central,Mobile,56,69977.0,75,3,3.24,4,264.16,12956,239,0,0.0,0
C00373,CMP_001,Social,Central,Mobile,43,58510.0,43,2,8.11,6,493.72,23960,485,0,0.0,0
C00374,CMP_030,Email,North,Desktop,35,47044.0,31,2,8.98,7,43.35,2531,107,0,0.0,0
C00375,CMP_022,Email,East,Desktop,53,56940.0,9,3,3.91,8,39.68,2582,129,0,0.0,0
C00376,CMP_019,Affiliate,East,Desktop,52,44268.0,88,6,14.22,9,352.56,19687,616,34,4011.98,1
C00377,CMP_036,Search,South,Desktop,37,51464.0,69,1,6.86,7,538.57,24721,1590,0,0.0,0
C00378,CMP_013,Social,East,Tablet,39,102127.0,26,7,10.53,9,540.08,17659,401,25,1997.54,1
C00379,CMP_023,Display,Central,Mobile,37,58279.0,58,2,2.93,6,348.62,19603,84,0,0.0,0
C00380,CMP_030,Search,North,Mobile,20,63104.0,44,5,3.65,4,617.1,31186,1994,145,8992.91,1
C00381,CMP_025,Affiliate,West,Desktop,19,42301.0,31,2,4.1,5,297.73,12564,256,11,1212.04,1
C00382,CMP_009,Influencer,South,Mobile,22,73361.0,29,3,3.61,4,1482.99,66459,1391,0,0.0,0
C00383,CMP_028,Search,West,Mobile,40,68685.0,7,6,0.41,8,568.46,36934,2344,0,0.0,0
C00384,CMP_030,Social,West,Tablet,44,68812.0,93,4,4.96,4,355.83,21181,262,0,0.0,0
C00385,CMP_005,Affiliate,West,Mobile,39,58868.0,88,3,6.19,5,314.32,19275,683,0,0.0,0
C00386,CMP_007,Display,North,Desktop,67,73615.0,83,3,5.9,6,550.05,33315,440,0,0.0,0
C00387,CMP_027,Affiliate,East,Mobile,29,77890.0,30,8,15.29,8,128.41,6756,217,0,0.0,0
C00388,CMP_005,Email,West,Mobile,38,60096.0,95,4,16.11,3,33.28,1319,54,0,0.0,0
C00389,CMP_036,Affiliate,West,Mobile,30,52937.0,26,4,0.82,6,177.76,9078,262,0,0.0,0
C00390,CMP_005,Display,South,Mobile,33,71102.0,79,3,12.41,4,270.8,15317,137,0,0.0,0
C00391,CMP_039,Email,Central,Mobile,48,38726.0,9,4,14.71,8,35.38,1728,78,0,0.0,0
C00392,CMP_027,Search,South,Desktop,34,42077.0,29,7,0.54,6,710.18,37406,2462,0,0.0,0
C00393,CMP_018,Display,West,Mobile,34,54041.0,55,1,7.89,5,169.69,9435,80,5,494.15,1
C00394,CMP_011,Email,South,Mobile,52,23656.0,92,3,5.06,7,43.59,2602,86,2,116.87,1
C00395,CMP_014,Search,West,Mobile,61,69897.0,25,0,14.2,4,510.82,30373,1780,0,0.0,0
C00396,CMP_030,Influencer,South,Mobile,29,37668.0,41,2,13.57,7,1558.03,72218,1902,0,0.0,0
C00397,CMP_031,Social,West,Mobile,23,46513.0,80,5,26.41,8,394.15,14508,319,0,0.0,0
C00398,CMP_009,Search,North,Mobile,30,51161.0,45,3,8.1,8,358.99,23466,1459,0,0.0,0
C00399,CMP_022,Search,West,Desktop,48,55707.0,65,5,7.07,7,653.37,34785,2313,0,0.0,0
C00400,CMP_040,Social,East,Desktop,67,48814.0,40,0,2.41,7,288.84,13600,199,6,389.21,1
C00401,CMP_011,Affiliate,West,Mobile,26,53787.0,0,2,3.17,10,160.56,5044,134,14,1225.39,1
C00402,CMP_028,Influencer,Central,Mobile,20,53927.0,27,3,7.33,6,1599.15,91385,2744,0,0.0,0
C00403,CMP_007,Email,Central,Mobile,45,46953.0,54,1,3.04,3,43.53,2392,84,0,0.0,0
C00404,CMP_034,Affiliate,East,Desktop,69,41082.0,1,3,5.04,6,286.79,13547,336,0,0.0,0
C00405,CMP_007,Affiliate,West,Mobile,46,74467.0,22,4,0.96,2,214.28,11539,350,0,0.0,0
C00406,CMP_012,Social,North,Mobile,66,17121.0,91,4,5.32,8,429.58,27536,600,0,0.0,0
C00407,CMP_019,Influencer,North,Desktop,51,51297.0,1,0,0.63,7,1703.57,63618,1663,0,0.0,0
C00408,CMP_015,Email,South,Mobile,19,46560.0,23,2,10.27,5,52.83,3236,87,0,0.0,0
C00409,CMP_007,Affiliate,South,Mobile,40,62538.0,59,1,5.54,7,222.96,9072,266,0,0.0,0
C00410,CMP_026,Display,East,Mobile,58,28823.0,54,0,2.84,7,181.4,6928,29,0,0.0,0
C00411,CMP_001,Display,South,Mobile,44,46004.0,19,4,4.29,7,380.05,17983,251,0,0.0,0
C00412,CMP_040,Email,East,Mobile,28,53158.0,5,3,3.08,6,525.93,3643,117,0,0.0,1
C00413,CMP_003,Affiliate,West,Mobile,27,74261.0,86,3,2.27,8,274.35,11586,380,0,0.0,0
C00414,CMP_014,Email,East,Mobile,52,60979.0,52,0,3.44,5,48.8,2372,95,0,0.0,0
C00415,CMP_038,Social,North,Mobile,42,33697.0,55,2,3.47,8,534.82,18840,364,0,0.0,0
C00416,CMP_007,Email,East,Mobile,47,46225.0,5,1,3.94,9,43.43,2396,105,11,1644.06,1
C00417,CMP_003,Influencer,Central,Desktop,37,70949.0,20,4,0.36,10,1398.34,57970,1390,93,9478.05,1
C00418,CMP_030,Social,West,Mobile,35,33386.0,6,5,10.84,4,618.07,28088,519,0,0.0,0
C00419,CMP_003,Affiliate,North,Desktop,52,53584.0,93,3,10.99,4,256.04,15107,584,0,0.0,0
C00420,CMP_036,Display,Central,Tablet,18,54836.0,73,4,4.71,6,269.66,11646,151,0,0.0,0
C00421,CMP_019,Email,Central,Desktop,40,48056.0,52,2,16.63,4,320.57,2260,100,0,0.0,1
C00422,CMP_035,Email,West,Desktop,37,103524.0,65,2,3.66,4,41.48,2204,98,0,0.0,0
C00423,CMP_010,Email,Central,Desktop,58,47571.0,15,3,5.21,10,50.55,2648,131,0,0.0,0
C00424,CMP_006,Display,East,Desktop,55,63096.0,94,1,7.0,6,448.9,17851,194,0,0.0,0
C00425,CMP_039,Influencer,Central,Mobile,40,41207.0,49,5,5.1,6,1355.81,70213,1799,0,0.0,0
C00426,CMP_031,Social,North,Mobile,31,64499.0,49,6,2.85,8,424.51,20457,433,0,0.0,0
C00427,CMP_037,Influencer,North,Mobile,30,70674.0,92,5,4.92,3,1252.29,59202,1316,0,0.0,0
C00428,CMP_013,Email,East,Mobile,28,44417.0,9,1,1.31,3,26.74,1529,67,0,0.0,0
C00429,CMP_017,Influencer,East,Mobile,32,54015.0,40,2,2.28,7,1165.12,43541,1312,81,7007.52,1
C00430,CMP_024,Affiliate,East,Desktop,57,38885.0,8,3,9.39,7,1875.52,7843,222,0,0.0,0
C00431,CMP_018,Influencer,West,Desktop,20,34401.0,40,1,23.31,4,1741.85,86875,2117,0,0.0,0
C00432,CMP_010,Display,West,Mobile,19,73662.0,25,6,2.76,2,221.49,14446,141,5,396.25,1
C00433,CMP_016,Influencer,Central,Mobile,46,45028.0,44,7,4.14,5,719.45,22945,501,0,0.0,0
C00434,CMP_025,Email,South,Desktop,29,15000.0,67,5,3.94,6,24.17,1255,43,0,0.0,0
C00435,CMP_002,Social,East,Mobile,61,86776.0,26,1,5.81,4,307.08,14800,248,5,316.66,1
C00436,CMP_014,Email,West,Mobile,57,40562.0,4,3,10.22,6,10.0,575,23,0,0.0,0
C00437,CMP_012,Search,South,Desktop,57,50565.0,15,4,5.39,3,633.57,27134,1718,0,0.0,0
C00438,CMP_003,Display,East,Tablet,41,84536.0,68,1,1.38,6,321.14,15392,166,0,0.0,0
C00439,CMP_005,Display,South,Mobile,40,52449.0,55,4,2.96,4,201.96,8283,64,0,0.0,0
C00440,CMP_020,Affiliate,South,Desktop,40,52060.0,93,2,6.42,7,314.69,14421,474,0,0.0,0
C00441,CMP_005,Email,East,Mobile,28,32893.0,85,7,3.58,2,47.49,2674,100,0,0.0,0
C00442,CMP_014,Display,East,Tablet,47,25573.0,15,4,3.7,3,286.2,15472,15,0,0.0,0
C00443,CMP_023,Social,West,Mobile,62,52005.0,70,3,3.78,6,504.09,23841,405,0,0.0,0
C00444,CMP_035,Social,North,Mobile,31,61531.0,8,7,4.63,8,535.74,31576,608,0,0.0,0
C00445,CMP_004,Display,Central,Mobile,20,60499.0,9,2,2.13,4,208.39,15487,79,0,0.0,0
C00446,CMP_018,Affiliate,South,Mobile,47,46337.0,76,5,9.26,6,142.1,5978,135,0,0.0,0
C00447,CMP_005,Display,East,Mobile,38,55365.0,38,5,1.37,10,265.81,14688,54,0,0.0,0
C00448,CMP_018,Email,West,Mobile,59,21930.0,95,0,6.32,5,73.25,3700,125,2,170.76,1
C00449,CMP_020,Display,Central,Desktop,62,63283.0,0,2,3.12,7,230.37,14018,16,0,0.0,0
C00450,CMP_032,Email,North,Desktop,67,57905.0,48,2,5.08,8,64.52,2870,115,0,0.0,0
C00451,CMP_018,Affiliate,West,Mobile,38,90526.0,29,4,12.12,8,176.95,10626,382,0,0.0,0
C00452,CMP_038,Display,East,Mobile,64,55135.0,94,4,11.93,10,286.17,14009,115,0,0.0,0
C00453,CMP_006,Email,East,Mobile,24,38032.0,64,3,10.04,10,41.38,1973,90,0,0.0,0
C00454,CMP_003,Email,East,Mobile,37,54087.0,74,2,13.6,5,56.18,2899,78,0,0.0,0
C00455,CMP_001,Social,North,Mobile,31,49100.0,27,2,20.89,3,417.77,21552,409,0,0.0,0
C00456,CMP_015,Affiliate,North,Mobile,66,62825.0,85,5,9.29,12,182.9,7496,246,21,1736.39,1
C00457,CMP_008,Search,East,Desktop,49,55484.0,80,1,7.0,7,513.04,25818,1450,34,1180.44,1
C00458,CMP_004,Influencer,West,Tablet,37,32321.0,75,4,2.15,4,816.11,51740,1065,0,0.0,0
C00459,CMP_010,Display,South,Tablet,25,25557.0,45,4,7.89,5,320.69,12301,76,0,0.0,0
C00460,CMP_039,Search,West,Mobile,58,59732.0,88,5,5.29,7,416.9,22812,1470,0,0.0,0
C00461,CMP_033,Email,North,Desktop,52,79896.0,64,4,15.5,9,51.43,3096,105,0,0.0,0
C00462,CMP_001,Affiliate,West,Desktop,62,56428.0,6,2,8.72,7,279.79,13909,360,10,892.6,1
C00463,CMP_037,Social,Central,Desktop,40,69639.0,84,3,1.73,6,479.16,22841,261,24,2599.77,1
C00464,CMP_009,Search,North,Mobile,25,73231.0,2,5,6.16,5,721.18,36136,2277,215,11557.08,1
C00465,CMP_017,Display,North,Mobile,35,59802.0,65,3,9.52,7,330.23,13441,60,0,0.0,0
C00466,CMP_014,Display,West,Mobile,50,40339.0,23,3,5.22,6,202.64,9715,73,0,0.0,0
C00467,CMP_017,Affiliate,Central,Mobile,30,58516.0,86,3,20.5,2,184.96,12404,401,17,1801.48,1
C00468,CMP_031,Email,West,Desktop,21,76727.0,70,1,8.48,5,36.93,1799,67,0,0.0,0
C00469,CMP_029,Search,North,Desktop,60,64538.0,77,4,2.22,5,588.28,29496,1553,47,4499.04,1
C00470,CMP_024,Search,North,Mobile,45,68468.0,67,5,2.07,10,796.36,32385,2025,0,0.0,0
C00471,CMP_026,Search,North,Mobile,38,46674.0,54,4,2.53,5,474.47,25644,1612,0,0.0,0
C00472,CMP_030,Email,North,Mobile,46,51358.0,82,1,3.27,3,45.37,1789,85,0,0.0,0
C00473,CMP_008,Email,West,Mobile,56,52863.0,28,4,5.02,2,68.01,3266,135,0,0.0,0
C00474,CMP_016,Social,South,Mobile,18,54076.0,50,3,6.49,9,235.56,5382,98,2,189.23,1
C00475,CMP_005,Social,Central,Mobile,40,76023.0,28,1,12.13,4,582.52,29267,567,23,2226.83,1
C00476,CMP_029,Search,North,Mobile,31,15000.0,10,2,9.32,3,711.98,36736,2170,0,0.0,0
C00477,CMP_018,Display,North,Desktop,22,55550.0,84,1,3.78,8,236.96,10068,78,0,0.0,0
C00478,CMP_026,Display,Central,Mobile,19,53569.0,47,2,3.81,4,269.3,12019,60,0,0.0,0
C00479,CMP_023,Search,South,Mobile,40,30313.0,5,1,8.97,11,905.55,39085,2397,0,0.0,0
C00480,CMP_011,Search,West,Desktop,46,67092.0,79,0,3.24,8,509.96,28924,1776,0,0.0,0
C00481,CMP_006,Social,East,Mobile,44,41959.0,90,2,7.38,7,486.0,21661,372,0,0.0,0
C00482,CMP_039,Search,West,Mobile,58,48573.0,63,8,1.2,8,967.16,61691,3411,0,0.0,0
C00483,CMP_012,Social,Central,Desktop,41,88278.0,31,3,6.7,7,394.96,25391,268,0,0.0,0
C00484,CMP_005,Email,North,Mobile,48,73180.0,82,2,6.05,4,49.86,2520,94,0,0.0,0
C00485,CMP_013,Search,East,Mobile,60,65341.0,70,2,3.28,6,997.82,65280,3708,0,0.0,0
C00486,CMP_037,Search,North,Tablet,52,61854.0,27,2,1.55,9,404.06,26058,1511,0,0.0,0
C00487,CMP_011,Social,East,Desktop,65,52036.0,31,2,1.32,3,397.77,21478,337,0,0.0,0
C00488,CMP_040,Search,Central,Mobile,29,90989.0,94,3,5.72,6,676.69,27830,1908,0,0.0,0
C00489,CMP_019,Search,South,Mobile,58,69439.0,91,4,6.44,8,322.27,17294,1003,0,0.0,0
C00490,CMP_035,Display,East,Mobile,54,41508.0,64,4,0.69,5,195.42,10212,13,0,0.0,0
C00491,CMP_027,Display,North,Mobile,48,29798.0,3,4,0.66,5,248.61,11084,89,0,0.0,0
C00492,CMP_002,Display,North,Mobile,18,65203.0,22,3,1.87,3,336.74,23611,143,16,2038.87,1
C00493,CMP_021,Social,North,Mobile,46,53994.0,33,3,2.12,10,341.84,19292,526,0,0.0,0
C00494,CMP_017,Influencer,South,Mobile,62,29279.0,51,5,2.66,4,1168.63,44508,1178,0,0.0,0
C00495,CMP_009,Search,West,Desktop,51,62715.0,83,0,5.75,2,740.68,40067,2583,0,0.0,0
C00496,CMP_022,Search,North,Mobile,18,50158.0,81,1,10.08,7,708.25,35812,2154,146,11461.02,1
C00497,CMP_005,Display,Central,Desktop,32,64552.0,26,6,10.19,4,115.51,6288,56,0,0.0,0
C00498,CMP_028,Social,West,Mobile,47,62951.0,10,6,7.96,8,421.86,20402,312,0,0.0,0
C00499,CMP_033,Search,North,Mobile,60,44051.0,26,2,9.87,3,698.73,26159,1562,66,4287.67,1
C00500,CMP_004,Display,East,Desktop,41,66391.0,22,0,2.21,9,292.65,17748,61,0,0.0,0
